"date","ageCensus","ethnicityCensus","geog","datacol"
2019,2,8,35,18
2019,2,8,36,230
2019,2,8,37,1067
2019,2,8,38,148
2019,2,8,39,1207
2019,2,9,1,1768
2019,2,9,2,115
2019,2,9,3,5059
2019,2,9,4,2683
2019,2,9,5,549
2019,2,9,6,5073
2019,2,9,7,28
2019,2,9,8,1332
2019,2,9,9,1635
2019,2,9,10,31
2019,2,9,11,5974
2019,2,9,12,13
2019,2,9,13,4906
2019,2,9,14,905
2019,2,9,15,635
2019,2,9,16,89
2019,2,9,17,21428
2019,2,9,18,2084
2019,2,9,19,420
2019,2,9,20,323
2019,2,9,21,1057
2019,2,9,22,21
2019,2,9,23,725
2019,2,9,24,1083
2019,2,9,25,242
2019,2,9,26,51
2019,2,9,27,11167
2019,2,9,28,101
2019,2,9,29,2952
2019,2,9,30,97
2019,2,9,31,9813
2019,2,9,32,3052
2019,2,9,33,164
2019,2,9,34,2630
2019,2,9,35,23
2019,2,9,36,1561
2019,2,9,37,2182
2019,2,9,38,182
2019,2,9,39,15713
2019,2,10,1,39
2019,2,10,2,140
2019,2,10,3,1199
2019,2,10,4,250
2019,2,10,5,632
2019,2,10,6,4493
2019,2,10,7,24
2019,2,10,8,609
2019,2,10,9,164
2019,2,10,10,152
2019,2,10,11,352
2019,2,10,12,11
2019,2,10,13,313
2019,2,10,14,591
2019,2,10,15,780
2019,2,10,16,140
2019,2,10,17,37324
2019,2,10,18,3386
2019,2,10,19,137
2019,2,10,20,93
2019,2,10,21,394
2019,2,10,22,34
2019,2,10,23,485
2019,2,10,24,508
2019,2,10,25,145
2019,2,10,26,90
2019,2,10,27,13718
2019,2,10,28,53
2019,2,10,29,724
2019,2,10,30,33
2019,2,10,31,11298
2019,2,10,32,4270
2019,2,10,33,407
2019,2,10,34,3379
2019,2,10,35,10
2019,2,10,36,238
2019,2,10,37,1779
2019,2,10,38,301
2019,2,10,39,1747
2019,2,11,1,376
2019,2,11,2,1066
2019,2,11,3,7983
2019,2,11,4,2211
