"date","ageCensus","ethnicityCensus","geog","datacol"
2017,2,9,1,15368
2017,2,9,2,28744
2017,2,9,3,15211
2017,2,9,4,21020
2017,2,9,5,12817
2017,2,9,6,12339
2017,2,10,1,6476
2017,2,10,2,3738
2017,2,10,3,14097
2017,2,10,4,36325
2017,2,10,5,16563
2017,2,10,6,10605
2017,2,11,1,38043
2017,2,11,2,20079
2017,2,11,3,44555
2017,2,11,4,60261
2017,2,11,5,40861
2017,2,11,6,49412
2017,2,12,1,893
2017,2,12,2,461
2017,2,12,3,1886
2017,2,12,4,9979
2017,2,12,5,4436
2017,2,12,6,1419
2017,3,0,1,60277
2017,3,0,2,51307
2017,3,0,3,75441
2017,3,0,4,120838
2017,3,0,5,71874
2017,3,0,6,77350
2017,3,1,1,1995
2017,3,1,2,1971
2017,3,1,3,1985
2017,3,1,4,1532
2017,3,1,5,1434
2017,3,1,6,2077
2017,3,2,1,1073
2017,3,2,2,890
2017,3,2,3,5810
2017,3,2,4,19110
2017,3,2,5,3986
2017,3,2,6,3052
2017,3,3,1,1081
2017,3,3,2,859
2017,3,3,3,2167
2017,3,3,4,10400
2017,3,3,5,5169
2017,3,3,6,1997
2017,3,4,1,360
2017,3,4,2,164
2017,3,4,3,441
2017,3,4,4,1621
2017,3,4,5,1392
2017,3,4,6,727
2017,3,5,1,51720
2017,3,5,2,44892
2017,3,5,3,58158
2017,3,5,4,75339
2017,3,5,5,49003
2017,3,5,6,62287
2017,3,8,1,4019
2017,3,8,2,2511
2017,3,8,3,6867
2017,3,8,4,12833
2017,3,8,5,10884
2017,3,8,6,7184
2017,3,9,1,13962
2017,3,9,2,26618
2017,3,9,3,12988
2017,3,9,4,17990
2017,3,9,5,10802
2017,3,9,6,11181
2017,3,10,1,6009
2017,3,10,2,3366
2017,3,10,3,13202
2017,3,10,4,32174
2017,3,10,5,15225
2017,3,10,6,11140
2017,3,11,1,39442
2017,3,11,2,20843
2017,3,11,3,47378
2017,3,11,4,61073
2017,3,11,5,41258
2017,3,11,6,53282
2017,3,12,1,843
2017,3,12,2,470
2017,3,12,3,1868
2017,3,12,4,9599
2017,3,12,5,4586
2017,3,12,6,1727
2017,4,0,1,37949
2017,4,0,2,30441
2017,4,0,3,44074
2017,4,0,4,73827
2017,4,0,5,40920
2017,4,0,6,45436
2017,4,1,1,1186
2017,4,1,2,970
2017,4,1,3,1156
2017,4,1,4,1077
2017,4,1,5,860
2017,4,1,6,1170
2017,4,2,1,819
2017,4,2,2,579
2017,4,2,3,3412
2017,4,2,4,11975
2017,4,2,5,2555
2017,4,2,6,1836
2017,4,3,1,727
2017,4,3,2,535
2017,4,3,3,1184
2017,4,3,4,6435
2017,4,3,5,3040
2017,4,3,6,1308
2017,4,4,1,171
2017,4,4,2,101
2017,4,4,3,290
2017,4,4,4,1044
2017,4,4,5,855
2017,4,4,6,427
2017,4,5,1,32790
2017,4,5,2,26919
2017,4,5,3,34508
2017,4,5,4,46339
2017,4,5,5,28296
2017,4,5,6,36917
2017,4,8,1,2228
2017,4,8,2,1319
2017,4,8,3,3513
2017,4,8,4,6954
2017,4,8,5,5309
2017,4,8,6,3755
2017,4,9,1,7874
2017,4,9,2,14772
2017,4,9,3,6650
2017,4,9,4,9840
2017,4,9,5,5451
2017,4,9,6,5966
2017,4,10,1,3594
2017,4,10,2,1918
2017,4,10,3,7373
2017,4,10,4,19437
2017,4,10,5,8373
2017,4,10,6,6164
2017,4,11,1,25862
2017,4,11,2,13422
2017,4,11,3,28994
2017,4,11,4,38529
2017,4,11,5,24367
2017,4,11,6,32155
2017,4,12,1,594
2017,4,12,2,318
2017,4,12,3,1050
2017,4,12,4,6018
2017,4,12,5,2725
2017,4,12,6,1134
2017,6,0,1,925110
2017,6,0,2,668720
2017,6,0,3,1229100
2017,6,0,4,2153700
2017,6,0,5,1123700
2017,6,0,6,1209970
2017,6,1,1,23833
2017,6,1,2,19923
2017,6,1,3,23519
2017,6,1,4,22262
2017,6,1,5,18529
2017,6,1,6,25051
2017,6,2,1,20765
2017,6,2,2,14163
2017,6,2,3,99145
2017,6,2,4,365333
2017,6,2,5,73094
2017,6,2,6,46569
2017,6,3,1,13945
2017,6,3,2,10716
2017,6,3,3,29592
2017,6,3,4,146001
2017,6,3,5,71737
2017,6,3,6,23437
2017,6,4,1,3567
2017,6,4,2,1678
2017,6,4,3,6032
2017,6,4,4,19443
2017,6,4,5,16754
2017,6,4,6,7731
2017,6,5,1,829157
2017,6,5,2,601633
2017,6,5,3,1013880
2017,6,5,4,1484914
2017,6,5,5,861608
2017,6,5,6,1051809
